"id","createdby","createddate","modifiedby","modifieddate","cnbdetails","cnbnotes","cnbphotourl","cnbstatus","cnbtplid","cnbtplname","company","ougrade"
150,EMP-205,2020-05-05 22:40:57,SYSTEM,2020-07-01 09:24:07,"[{""cNBDetaiID"":""CNBCOM-1593266975172"",""cNBValue"":12000000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Rawat Jalan"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""14-10-2019 16:39:46"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1593267051259"",""cNBValue"":1000000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Persalinan - Normal"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""02-12-2019 16:40:33"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1593267082477"",""cNBValue"":0,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-007"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kacamata - Frame"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""30-04-2020 08:36:17"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1593267139722"",""cNBValue"":3000000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-008"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kacamata - Lensa (Plus, Minus, Softlens)"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""30-04-2020 08:36:17"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1593267376628"",""cNBValue"":35,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Obat Bebas"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""02-12-2019 16:40:33"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""02-12-2019 09:57:01""},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-01"",""bizparStatus"":""ACTIVE"",""bizparValue"":""PERCENTACE"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:37:56"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1593594932240"",""cNBValue"":100,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-011"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Tunjangan Pernikahan"",""bizparCreationalDTO"":{""createdBy"":""SYSTE"",""createdDate"":""26-06-2020 00:00:00"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-01"",""bizparStatus"":""ACTIVE"",""bizparValue"":""PERCENTACE"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:37:56"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1593595447290"",""cNBValue"":100,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-010"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Tunjangan Duka"",""bizparCreationalDTO"":{""createdBy"":""EMP-000368"",""createdDate"":""06-05-2020 05:18:19"",""modifiedBy"":""EMP-000368"",""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-01"",""bizparStatus"":""ACTIVE"",""bizparValue"":""PERCENTACE"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:37:56"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}}]","","",ACTIVE,CNBTPL-1588720399442,Benefit Grade 6 Golongan 3,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","{""bizparKey"":""GRADE-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""6"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}"
148,EMP-205,2020-05-05 22:40:57,SYSTEM,2020-05-05 23:10:29,"[{""cNBDetaiID"":""CNBCOM-1588720140395"",""cNBValue"":7500000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-008"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BANTUAN RAWAT JALAN"",""bizparCreationalDTO"":{""createdBy"":""EMP-000368"",""createdDate"":""06-05-2020 05:18:19"",""modifiedBy"":""EMP-000368"",""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1588720160273"",""cNBValue"":5000000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-005"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BANTUAN KEDUKAAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""02-12-2019 21:31:16"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1588720179503"",""cNBValue"":5000000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BANTUAN PERNIKAHAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""02-12-2019 21:31:16"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1588720213052"",""cNBValue"":750000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-010"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KACAMATA PROGRESSIVE"",""bizparCreationalDTO"":{""createdBy"":""EMP-000368"",""createdDate"":""06-05-2020 05:18:19"",""modifiedBy"":""EMP-000368"",""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1588720229800"",""cNBValue"":500000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-009"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KACAMATA MINUS"",""bizparCreationalDTO"":{""createdBy"":""EMP-000368"",""createdDate"":""06-05-2020 05:18:19"",""modifiedBy"":""EMP-000368"",""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}}]","","",ACTIVE,CNBTPL-1588720101294,Benefit Grade 4 Golongan 3,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","{""bizparKey"":""GRADE-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""4"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}"
159,FBBD928A,2020-06-23 06:19:56,SYSTEM,2020-06-25 03:26:36,"[{""cNBDetaiID"":""CNBCOM-1592894694889"",""cNBValue"":7500000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-008"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BANTUAN RAWAT JALAN"",""bizparCreationalDTO"":{""createdBy"":""EMP-000368"",""createdDate"":""06-05-2020 05:18:19"",""modifiedBy"":""EMP-000368"",""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}}]","","",INACTIVE,CNBTPL-1592894668965,Benefit Grade 4 Golongan 3,"{""esID"":""ES-1590047330903"",""esSubcoID"":""SUBCO-159004733090350"",""esName"":""KCP ROXY JKT""}","{""bizparKey"":""GRADE-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""4"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}"
184,EMP-205,2020-08-04 12:52:52,EMP-205,2020-08-04 05:53:44,"[{""cNBDetaiID"":""CNBCOM-1596520401682"",""cNBValue"":0,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-013"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kacamata - Lensa (Proggresive)"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""07-07-2020 12:06:47"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-01"",""bizparStatus"":""ACTIVE"",""bizparValue"":""PERCENTACE"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 10:37:56"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}}]","","",INACTIVE,CNBTPL-1596520372204,testing,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","{""bizparKey"":""GRADE-010"",""bizparStatus"":""ACTIVE"",""bizparValue"":""10"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 10:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}"
162,FBBD928A,2020-06-25 03:26:13,SYSTEM,2020-07-16 03:14:23,"[{""cNBDetaiID"":""CNBCOM-1593056093360"",""cNBValue"":350000,""cNBDetailNotes"":"""",""cNBType"":""BENEFIT"",""cNBComponent"":{""bizparKey"":""COMPTYPE-008"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kacamata - Lensa (Plus, Minus, Softlens)"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""30-04-2020 01:36:17"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 10:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1593056105101"",""cNBValue"":0,""cNBDetailNotes"":"""",""cNBType"":""BENEFIT"",""cNBComponent"":null,""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 10:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1593056132227"",""cNBValue"":100,""cNBDetailNotes"":"""",""cNBType"":""BENEFIT"",""cNBComponent"":{""bizparKey"":""COMPTYPE-011"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Tunjangan Pernikahan"",""bizparCreationalDTO"":{""createdBy"":""SYSTE"",""createdDate"":""25-06-2020 17:00:00"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 10:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}}]","","",INACTIVE,CNBTPL-1593056057615,Benefit Grade 2 Golongan 4,"{""esID"":""ES-1590047330903"",""esSubcoID"":""SUBCO-159004733090350"",""esName"":""KCP ROXY JKT""}","{""bizparKey"":""GRADE-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""2"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 10:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}"
173,EMP-000368,2020-07-01 02:42:46,SYSTEM,2020-07-01 03:35:41,"[{""cNBDetaiID"":""CNBCOM-1593574284826"",""cNBValue"":0,""cNBDetailNotes"":"""",""cNBType"":""BENEFIT"",""cNBComponent"":{""bizparKey"":""COMPTYPE-012"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Tunjangan Cuti Istimewa"",""bizparCreationalDTO"":{""createdBy"":""SYSTE"",""createdDate"":""26-06-2020 00:00:00"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1593574388573"",""cNBValue"":0,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Rawat Jalan"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""14-10-2019 16:39:46"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}}]","","",INACTIVE,CNBTPL-1593574148155,Benefit Grade Gol 20,"{""esID"":""ES-1583989469491"",""esSubcoID"":""SUBCO-158398946949129"",""esName"":""KPNO ROLE""}","{""bizparKey"":""GRADE-013"",""bizparStatus"":""ACTIVE"",""bizparValue"":""13 (NG)"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}"
149,EMP-205,2020-05-05 22:40:57,SYSTEM,2020-05-05 23:12:59,"[{""cNBDetaiID"":""CNBCOM-1588720282815"",""cNBValue"":7500000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-008"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BANTUAN RAWAT JALAN"",""bizparCreationalDTO"":{""createdBy"":""EMP-000368"",""createdDate"":""06-05-2020 05:18:19"",""modifiedBy"":""EMP-000368"",""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1588720298570"",""cNBValue"":5000000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-005"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BANTUAN KEDUKAAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""02-12-2019 21:31:16"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1588720311721"",""cNBValue"":5000000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BANTUAN PERNIKAHAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""02-12-2019 21:31:16"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1588720359457"",""cNBValue"":750000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-010"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KACAMATA PROGRESSIVE"",""bizparCreationalDTO"":{""createdBy"":""EMP-000368"",""createdDate"":""06-05-2020 05:18:19"",""modifiedBy"":""EMP-000368"",""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}},{""cNBDetaiID"":""CNBCOM-1588720379679"",""cNBValue"":500000,""cNBDetailNotes"":"""",""cNBType"":""COMPENSATION"",""cNBComponent"":{""bizparKey"":""COMPTYPE-009"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KACAMATA MINUS"",""bizparCreationalDTO"":{""createdBy"":""EMP-000368"",""createdDate"":""06-05-2020 05:18:19"",""modifiedBy"":""EMP-000368"",""modifiedDate"":null},""bizparCategory"":""COMPENSATION_TYPE""},""cNBValueType"":{""bizparKey"":""PAYTPLCOMTYP-02"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STANDARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""11-09-2019 17:38:08"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""PAYROLL_TPL_COMPONENT_TYPE""}}]","","",ACTIVE,CNBTPL-1588720255607,Benefit Grade 5 Golongan 3,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","{""bizparKey"":""GRADE-005"",""bizparStatus"":""ACTIVE"",""bizparValue"":""5"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}"
185,EMP-205,2020-08-05 14:12:35,EMP-205,,,"","",ACTIVE,CNBTPL-1596611555732,TEST,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","{""bizparKey"":""GRADE-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""6"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 10:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}"
